fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
24749,2,2,Denmark;Copenhagen,1.1.2016,149,0.963,0.55
25156,7,6,Germany;Dresden,13.1.2016,101,0.972,0.55
25157,5,6,Germany;Dresden,13.1.2016,100,0.972,0.55
25158,6,7,Germany;Frankfurt,13.1.2016,99,0.972,0.4
25159,3,3,Czech republic;Brno,13.1.2016,97,0.972,0.4
25160,6,4,Germany;Frankfurt,13.1.2016,96,0.972,0.4
25161,11,4,Germany;Frankfurt,13.1.2016,91,0.972,0.4
25162,7,3,Czech republic;Ostrava,13.1.2016,84,0.972,0.4
25163,7,6,Germany;Dresden,13.1.2016,83,0.972,0.4
25164,7,7,Germany;Frankfurt,13.1.2016,80,0.972,0.4
25165,8,7,Germany;Frankfurt,13.1.2016,76,0.972,0.4
25166,1,6,Germany;Dresden,13.1.2016,73,0.972,0.15
25167,3,5,Germany;Berlin,13.1.2016,61,0.972,0.15
25168,3,6,Germany;Dresden,13.1.2016,60,0.972,0.15
25169,11,5,Germany;Berlin,13.1.2016,41,0.972,0.15
25170,10,7,Germany;Frankfurt,13.1.2016,37,0.972,0.15
25171,6,5,Germany;Berlin,13.1.2016,29,0.972,0.15
25172,5,7,Germany;Frankfurt,13.1.2016,26,0.972,0.15
25173,3,3,Czech republic;Brno,13.1.2016,20,0.972,0.01
25174,7,3,Czech republic;Ostrava,13.1.2016,16,0.972,0.01
25175,9,2,Denmark;Copenhagen,13.1.2016,10,0.972,0
25176,4,7,Germany;Frankfurt,13.1.2016,5,0.972,0
25177,3,5,Germany;Berlin,13.1.2016,1,0.972,0
25178,8,2,Denmark;Copenhagen,13.1.2016,1,0.972,0
25179,8,4,Germany;Frankfurt,14.1.2016,149,0.975,0.55
25180,3,5,Germany;Berlin,14.1.2016,145,0.975,0.55
25181,8,1,Czech republic;Prague,14.1.2016,144,0.975,0.55
25182,8,5,Germany;Berlin,14.1.2016,143,0.975,0.55
25183,6,7,Germany;Frankfurt,14.1.2016,143,0.975,0.55
25184,11,5,Germany;Berlin,14.1.2016,142,0.975,0.55
25185,8,4,Germany;Frankfurt,14.1.2016,142,0.975,0.55
25186,8,4,Germany;Frankfurt,14.1.2016,140,0.975,0.55
25187,2,5,Germany;Berlin,14.1.2016,133,0.975,0.55
25188,9,3,Czech republic;Ostrava,14.1.2016,130,0.975,0.55
25189,4,6,Germany;Dresden,14.1.2016,128,0.975,0.55
25190,8,6,Germany;Dresden,14.1.2016,128,0.975,0.55
25191,10,5,Germany;Berlin,14.1.2016,125,0.975,0.55
25192,5,6,Germany;Dresden,14.1.2016,124,0.975,0.55
25193,5,5,Germany;Berlin,14.1.2016,120,0.975,0.55
25194,1,4,Germany;Frankfurt,14.1.2016,117,0.975,0.55
25195,7,5,Germany;Berlin,14.1.2016,117,0.975,0.55
25196,8,7,Germany;Frankfurt,14.1.2016,113,0.975,0.55
25197,5,5,Germany;Berlin,14.1.2016,109,0.975,0.55
25198,7,6,Germany;Dresden,14.1.2016,106,0.975,0.55
25199,7,4,Germany;Frankfurt,14.1.2016,102,0.975,0.55
25200,3,7,Germany;Frankfurt,14.1.2016,102,0.975,0.55
25201,4,3,Czech republic;Brno,14.1.2016,100,0.975,0.55
25202,2,4,Germany;Frankfurt,14.1.2016,95,0.975,0.4
25203,8,5,Germany;Berlin,14.1.2016,90,0.975,0.4
25204,3,5,Germany;Berlin,14.1.2016,86,0.975,0.4
25205,5,7,Germany;Frankfurt,14.1.2016,86,0.975,0.4
25206,1,7,Germany;Frankfurt,14.1.2016,84,0.975,0.4
25207,1,6,Germany;Dresden,14.1.2016,74,0.975,0.15
25208,3,5,Germany;Berlin,14.1.2016,63,0.975,0.15
25209,2,5,Germany;Berlin,14.1.2016,62,0.975,0.15
25210,9,5,Germany;Berlin,14.1.2016,60,0.975,0.15
25211,5,5,Germany;Berlin,14.1.2016,53,0.975,0.15
25212,10,7,Germany;Frankfurt,14.1.2016,50,0.975,0.15
25213,5,7,Germany;Frankfurt,14.1.2016,47,0.975,0.15
25214,1,5,Germany;Berlin,14.1.2016,47,0.975,0.15
25215,4,7,Germany;Frankfurt,14.1.2016,47,0.975,0.15
25216,9,7,Germany;Frankfurt,14.1.2016,42,0.975,0.15
25217,10,7,Germany;Frankfurt,14.1.2016,41,0.975,0.15
25218,5,5,Germany;Berlin,14.1.2016,29,0.975,0.15
25219,11,7,Germany;Frankfurt,14.1.2016,27,0.975,0.15
25220,9,2,Denmark;Copenhagen,14.1.2016,17,0.975,0.01
25221,2,7,Germany;Frankfurt,14.1.2016,13,0.975,0.01
25222,10,7,Germany;Frankfurt,14.1.2016,10,0.975,0
25223,11,5,Germany;Berlin,14.1.2016,9,0.975,0
25224,6,3,Czech republic;Brno,14.1.2016,4,0.975,0
25225,11,5,Germany;Berlin,15.1.2016,140,0.975,0.55
25226,11,1,Czech republic;Prague,15.1.2016,133,0.975,0.55
25227,5,3,Czech republic;Brno,15.1.2016,133,0.975,0.55
25228,11,3,Czech republic;Ostrava,15.1.2016,127,0.975,0.55
25229,9,2,Denmark;Copenhagen,15.1.2016,121,0.975,0.55
25230,6,5,Germany;Berlin,15.1.2016,120,0.975,0.55
25231,6,7,Germany;Frankfurt,15.1.2016,117,0.975,0.55
25232,6,7,Germany;Frankfurt,15.1.2016,114,0.975,0.55
25233,4,2,Denmark;Copenhagen,15.1.2016,112,0.975,0.55
25234,9,4,Germany;Frankfurt,15.1.2016,112,0.975,0.55
25235,3,7,Germany;Frankfurt,15.1.2016,110,0.975,0.55
25236,1,5,Germany;Berlin,15.1.2016,107,0.975,0.55
25237,11,7,Germany;Frankfurt,15.1.2016,106,0.975,0.55
25238,8,1,Czech republic;Prague,15.1.2016,102,0.975,0.55
25239,10,5,Germany;Berlin,15.1.2016,94,0.975,0.4
25240,1,7,Germany;Frankfurt,15.1.2016,89,0.975,0.4
25241,6,3,Czech republic;Brno,15.1.2016,89,0.975,0.4
25242,9,3,Czech republic;Ostrava,15.1.2016,84,0.975,0.4
25243,9,7,Germany;Frankfurt,15.1.2016,82,0.975,0.4
25244,6,3,Czech republic;Brno,15.1.2016,77,0.975,0.4
25245,7,5,Germany;Berlin,15.1.2016,70,0.975,0.15
25246,4,2,Denmark;Copenhagen,15.1.2016,67,0.975,0.15
25247,6,2,Denmark;Copenhagen,15.1.2016,65,0.975,0.15
25248,9,5,Germany;Berlin,15.1.2016,65,0.975,0.15
25249,10,5,Germany;Berlin,15.1.2016,64,0.975,0.15
25250,2,7,Germany;Frankfurt,15.1.2016,57,0.975,0.15
25251,2,2,Denmark;Copenhagen,15.1.2016,54,0.975,0.15
25252,10,5,Germany;Berlin,15.1.2016,47,0.975,0.15
25253,10,7,Germany;Frankfurt,15.1.2016,39,0.975,0.15
25254,10,1,Czech republic;Prague,15.1.2016,37,0.975,0.15
25255,10,5,Germany;Berlin,15.1.2016,28,0.975,0.15
25256,4,7,Germany;Frankfurt,15.1.2016,24,0.975,0.01
25257,4,1,Czech republic;Prague,15.1.2016,14,0.975,0.01
25258,5,3,Czech republic;Brno,15.1.2016,12,0.975,0.01
25259,7,4,Germany;Frankfurt,15.1.2016,5,0.975,0
25260,1,7,Germany;Frankfurt,15.1.2016,3,0.975,0
25261,3,5,Germany;Berlin,15.1.2016,1,0.975,0
25262,11,6,Germany;Dresden,19.1.2016,148,0.977,0.55
25263,7,5,Germany;Berlin,19.1.2016,146,0.977,0.55
25264,5,6,Germany;Dresden,19.1.2016,145,0.977,0.55
25265,8,5,Germany;Berlin,19.1.2016,141,0.977,0.55
25266,1,6,Germany;Dresden,19.1.2016,140,0.977,0.55
25267,7,6,Germany;Dresden,19.1.2016,139,0.977,0.55
25268,9,7,Germany;Frankfurt,19.1.2016,139,0.977,0.55
25269,7,5,Germany;Berlin,19.1.2016,136,0.977,0.55
25270,10,1,Czech republic;Prague,19.1.2016,134,0.977,0.55
25271,7,5,Germany;Berlin,19.1.2016,133,0.977,0.55
25272,6,5,Germany;Berlin,19.1.2016,131,0.977,0.55
25273,9,6,Germany;Dresden,19.1.2016,121,0.977,0.55
25274,3,7,Germany;Frankfurt,19.1.2016,120,0.977,0.55
25275,7,1,Czech republic;Prague,19.1.2016,107,0.977,0.55
25276,1,5,Germany;Berlin,19.1.2016,106,0.977,0.55
25277,7,7,Germany;Frankfurt,19.1.2016,105,0.977,0.55
25278,8,2,Denmark;Copenhagen,19.1.2016,100,0.977,0.55
25279,2,3,Czech republic;Brno,19.1.2016,94,0.977,0.4
25280,4,4,Germany;Frankfurt,19.1.2016,87,0.977,0.4
25281,8,3,Czech republic;Ostrava,19.1.2016,87,0.977,0.4
25282,1,3,Czech republic;Brno,19.1.2016,84,0.977,0.4
25283,2,4,Germany;Frankfurt,19.1.2016,84,0.977,0.4
25284,6,1,Czech republic;Prague,19.1.2016,75,0.977,0.15
25285,7,7,Germany;Frankfurt,19.1.2016,72,0.977,0.15
25286,6,7,Germany;Frankfurt,19.1.2016,67,0.977,0.15
25287,4,7,Germany;Frankfurt,19.1.2016,65,0.977,0.15
25288,9,7,Germany;Frankfurt,19.1.2016,52,0.977,0.15
25289,5,7,Germany;Frankfurt,19.1.2016,51,0.977,0.15
25290,3,5,Germany;Berlin,19.1.2016,50,0.977,0.15
25291,4,7,Germany;Frankfurt,19.1.2016,38,0.977,0.15
25292,9,5,Germany;Berlin,19.1.2016,38,0.977,0.15
25293,2,1,Czech republic;Prague,19.1.2016,33,0.977,0.15
25294,7,7,Germany;Frankfurt,19.1.2016,28,0.977,0.15
25295,7,6,Germany;Dresden,19.1.2016,24,0.977,0.01
25296,4,5,Germany;Berlin,19.1.2016,24,0.977,0.01
25297,9,2,Denmark;Copenhagen,19.1.2016,21,0.977,0.01
25298,9,5,Germany;Berlin,19.1.2016,20,0.977,0.01
25299,4,7,Germany;Frankfurt,19.1.2016,20,0.977,0.01
25300,9,1,Czech republic;Prague,19.1.2016,19,0.977,0.01
25301,10,7,Germany;Frankfurt,19.1.2016,18,0.977,0.01
25302,9,7,Germany;Frankfurt,19.1.2016,5,0.977,0
25303,7,5,Germany;Berlin,20.1.2016,150,0.976,0.55
25304,2,6,Germany;Dresden,20.1.2016,149,0.976,0.55
25305,4,2,Denmark;Copenhagen,20.1.2016,147,0.976,0.55
25306,10,6,Germany;Dresden,20.1.2016,147,0.976,0.55
25307,10,5,Germany;Berlin,20.1.2016,146,0.976,0.55
25308,1,5,Germany;Berlin,20.1.2016,144,0.976,0.55
25309,5,6,Germany;Dresden,20.1.2016,142,0.976,0.55
25310,7,5,Germany;Berlin,20.1.2016,139,0.976,0.55
25311,2,5,Germany;Berlin,20.1.2016,132,0.976,0.55
25312,10,7,Germany;Frankfurt,20.1.2016,128,0.976,0.55
25313,5,3,Czech republic;Brno,20.1.2016,127,0.976,0.55
25314,7,2,Denmark;Copenhagen,20.1.2016,126,0.976,0.55
25315,4,4,Germany;Frankfurt,20.1.2016,115,0.976,0.55
25316,2,5,Germany;Berlin,20.1.2016,112,0.976,0.55
25317,6,7,Germany;Frankfurt,20.1.2016,111,0.976,0.55
25318,4,7,Germany;Frankfurt,20.1.2016,109,0.976,0.55
25319,11,7,Germany;Frankfurt,20.1.2016,109,0.976,0.55
25320,3,6,Germany;Dresden,20.1.2016,106,0.976,0.55
25321,8,7,Germany;Frankfurt,20.1.2016,105,0.976,0.55
25322,3,3,Czech republic;Brno,20.1.2016,104,0.976,0.55
25323,2,7,Germany;Frankfurt,20.1.2016,100,0.976,0.55
25324,9,5,Germany;Berlin,20.1.2016,95,0.976,0.4
25325,6,3,Czech republic;Brno,20.1.2016,90,0.976,0.4
25326,4,6,Germany;Dresden,20.1.2016,90,0.976,0.4
25327,6,7,Germany;Frankfurt,20.1.2016,89,0.976,0.4
25328,1,4,Germany;Frankfurt,20.1.2016,80,0.976,0.4
25329,4,7,Germany;Frankfurt,20.1.2016,80,0.976,0.4
25330,11,5,Germany;Berlin,20.1.2016,79,0.976,0.4
25331,3,6,Germany;Dresden,20.1.2016,67,0.976,0.15
25332,2,6,Germany;Dresden,20.1.2016,65,0.976,0.15
25333,5,5,Germany;Berlin,20.1.2016,61,0.976,0.15
25334,11,5,Germany;Berlin,20.1.2016,60,0.976,0.15
25335,2,7,Germany;Frankfurt,20.1.2016,56,0.976,0.15
25336,3,5,Germany;Berlin,20.1.2016,56,0.976,0.15
25337,8,4,Germany;Frankfurt,20.1.2016,54,0.976,0.15
25338,1,7,Germany;Frankfurt,20.1.2016,44,0.976,0.15
25339,10,4,Germany;Frankfurt,20.1.2016,42,0.976,0.15
25340,4,6,Germany;Dresden,20.1.2016,39,0.976,0.15
25341,11,4,Germany;Frankfurt,20.1.2016,33,0.976,0.15
25342,8,2,Denmark;Copenhagen,20.1.2016,21,0.976,0.01
25343,10,4,Germany;Frankfurt,20.1.2016,19,0.976,0.01
25344,4,6,Germany;Dresden,20.1.2016,19,0.976,0.01
25345,3,6,Germany;Dresden,20.1.2016,18,0.976,0.01
25346,6,3,Czech republic;Brno,20.1.2016,14,0.976,0.01
25347,10,4,Germany;Frankfurt,20.1.2016,13,0.976,0.01
25348,4,5,Germany;Berlin,20.1.2016,13,0.976,0.01
25349,6,1,Czech republic;Prague,20.1.2016,12,0.976,0.01
25350,10,3,Czech republic;Ostrava,20.1.2016,9,0.976,0
25351,4,7,Germany;Frankfurt,20.1.2016,3,0.976,0
25352,2,7,Germany;Frankfurt,20.1.2016,1,0.976,0
25353,10,5,Germany;Berlin,21.1.2016,149,0.973,0.55
25354,7,5,Germany;Berlin,21.1.2016,147,0.973,0.55
25355,1,3,Czech republic;Brno,21.1.2016,145,0.973,0.55
25356,2,5,Germany;Berlin,21.1.2016,143,0.973,0.55
25357,5,7,Germany;Frankfurt,21.1.2016,138,0.973,0.55
25358,11,7,Germany;Frankfurt,21.1.2016,136,0.973,0.55
25359,7,7,Germany;Frankfurt,21.1.2016,133,0.973,0.55
25360,4,1,Czech republic;Prague,21.1.2016,132,0.973,0.55
25361,5,1,Czech republic;Prague,21.1.2016,128,0.973,0.55
25362,8,7,Germany;Frankfurt,21.1.2016,115,0.973,0.55
25363,10,5,Germany;Berlin,21.1.2016,112,0.973,0.55
25364,6,6,Germany;Dresden,21.1.2016,102,0.973,0.55
25365,3,7,Germany;Frankfurt,21.1.2016,99,0.973,0.4
25366,1,4,Germany;Frankfurt,21.1.2016,98,0.973,0.4
25367,4,1,Czech republic;Prague,21.1.2016,95,0.973,0.4
25368,8,5,Germany;Berlin,21.1.2016,95,0.973,0.4
25369,9,2,Denmark;Copenhagen,21.1.2016,91,0.973,0.4
25370,5,1,Czech republic;Prague,21.1.2016,90,0.973,0.4
25371,1,5,Germany;Berlin,21.1.2016,88,0.973,0.4
25372,2,7,Germany;Frankfurt,21.1.2016,84,0.973,0.4
25373,4,5,Germany;Berlin,21.1.2016,83,0.973,0.4
25374,1,7,Germany;Frankfurt,21.1.2016,81,0.973,0.4
25375,8,7,Germany;Frankfurt,21.1.2016,76,0.973,0.4
25376,1,6,Germany;Dresden,21.1.2016,76,0.973,0.4
25377,6,5,Germany;Berlin,21.1.2016,74,0.973,0.15
25378,1,5,Germany;Berlin,21.1.2016,74,0.973,0.15
25379,5,2,Denmark;Copenhagen,21.1.2016,71,0.973,0.15
25380,4,1,Czech republic;Prague,21.1.2016,69,0.973,0.15
25381,5,7,Germany;Frankfurt,21.1.2016,68,0.973,0.15
25382,8,7,Germany;Frankfurt,21.1.2016,66,0.973,0.15
25383,8,7,Germany;Frankfurt,21.1.2016,48,0.973,0.15
25384,6,6,Germany;Dresden,21.1.2016,46,0.973,0.15
25385,2,7,Germany;Frankfurt,21.1.2016,41,0.973,0.15
25386,5,5,Germany;Berlin,21.1.2016,39,0.973,0.15
25387,9,5,Germany;Berlin,21.1.2016,39,0.973,0.15
25388,9,2,Denmark;Copenhagen,21.1.2016,36,0.973,0.15
25389,7,1,Czech republic;Prague,21.1.2016,34,0.973,0.15
25390,8,7,Germany;Frankfurt,21.1.2016,33,0.973,0.15
25391,2,1,Czech republic;Prague,21.1.2016,30,0.973,0.15
25392,11,7,Germany;Frankfurt,21.1.2016,28,0.973,0.15
25393,5,3,Czech republic;Brno,21.1.2016,28,0.973,0.15
25394,7,7,Germany;Frankfurt,21.1.2016,28,0.973,0.15
25395,6,3,Czech republic;Brno,21.1.2016,22,0.973,0.01
25396,9,3,Czech republic;Ostrava,21.1.2016,21,0.973,0.01
25397,4,3,Czech republic;Brno,21.1.2016,20,0.973,0.01
25398,5,5,Germany;Berlin,21.1.2016,16,0.973,0.01
25399,3,5,Germany;Berlin,21.1.2016,15,0.973,0.01
25400,1,3,Czech republic;Brno,21.1.2016,8,0.973,0
25401,6,5,Germany;Berlin,21.1.2016,7,0.973,0
25402,7,7,Germany;Frankfurt,21.1.2016,6,0.973,0
25403,10,4,Germany;Frankfurt,21.1.2016,5,0.973,0
25404,6,7,Germany;Frankfurt,21.1.2016,3,0.973,0
25405,4,1,Czech republic;Prague,21.1.2016,3,0.973,0
25406,4,7,Germany;Frankfurt,22.1.2016,148,0.971,0.55
25407,5,5,Germany;Berlin,22.1.2016,143,0.971,0.55
25408,1,1,Czech republic;Prague,22.1.2016,142,0.971,0.55
25409,5,6,Germany;Dresden,22.1.2016,138,0.971,0.55
25410,9,7,Germany;Frankfurt,22.1.2016,138,0.971,0.55
25411,1,6,Germany;Dresden,22.1.2016,137,0.971,0.55
25412,7,5,Germany;Berlin,22.1.2016,135,0.971,0.55
25413,3,7,Germany;Frankfurt,22.1.2016,134,0.971,0.55
25414,6,5,Germany;Berlin,22.1.2016,133,0.971,0.55
25415,7,2,Denmark;Copenhagen,22.1.2016,123,0.971,0.55
25416,3,5,Germany;Berlin,22.1.2016,118,0.971,0.55
25417,2,5,Germany;Berlin,22.1.2016,111,0.971,0.55
25418,10,5,Germany;Berlin,22.1.2016,111,0.971,0.55
25419,11,2,Denmark;Copenhagen,22.1.2016,111,0.971,0.55
25420,10,6,Germany;Dresden,22.1.2016,109,0.971,0.55
25421,10,2,Denmark;Copenhagen,22.1.2016,108,0.971,0.55
25422,5,5,Germany;Berlin,22.1.2016,106,0.971,0.55
25423,1,5,Germany;Berlin,22.1.2016,94,0.971,0.4
25424,1,2,Denmark;Copenhagen,22.1.2016,93,0.971,0.4
25425,10,7,Germany;Frankfurt,22.1.2016,92,0.971,0.4
25426,4,5,Germany;Berlin,22.1.2016,91,0.971,0.4
25427,5,3,Czech republic;Brno,22.1.2016,91,0.971,0.4
25428,11,7,Germany;Frankfurt,22.1.2016,85,0.971,0.4
25429,7,7,Germany;Frankfurt,22.1.2016,81,0.971,0.4
25430,9,1,Czech republic;Prague,22.1.2016,81,0.971,0.4
25431,8,4,Germany;Frankfurt,22.1.2016,72,0.971,0.15
25432,8,4,Germany;Frankfurt,22.1.2016,69,0.971,0.15
25433,9,4,Germany;Frankfurt,22.1.2016,67,0.971,0.15
25434,10,7,Germany;Frankfurt,22.1.2016,61,0.971,0.15
25435,9,6,Germany;Dresden,22.1.2016,60,0.971,0.15
25436,3,4,Germany;Frankfurt,22.1.2016,58,0.971,0.15
25437,4,7,Germany;Frankfurt,22.1.2016,56,0.971,0.15
25438,8,7,Germany;Frankfurt,22.1.2016,51,0.971,0.15
25439,6,7,Germany;Frankfurt,22.1.2016,48,0.971,0.15
25440,1,5,Germany;Berlin,22.1.2016,43,0.971,0.15
25441,11,6,Germany;Dresden,22.1.2016,34,0.971,0.15
25442,4,2,Denmark;Copenhagen,22.1.2016,34,0.971,0.15
25443,5,7,Germany;Frankfurt,22.1.2016,31,0.971,0.15
25444,8,5,Germany;Berlin,22.1.2016,27,0.971,0.15
25445,10,7,Germany;Frankfurt,22.1.2016,23,0.971,0.01
25446,8,4,Germany;Frankfurt,22.1.2016,20,0.971,0.01
25447,2,5,Germany;Berlin,22.1.2016,15,0.971,0.01
25448,10,5,Germany;Berlin,22.1.2016,15,0.971,0.01
25449,8,5,Germany;Berlin,22.1.2016,10,0.971,0
25450,1,3,Czech republic;Brno,22.1.2016,7,0.971,0
25451,9,6,Germany;Dresden,23.1.2016,150,0.968,0.55
25452,10,5,Germany;Berlin,23.1.2016,144,0.968,0.55
25453,7,1,Czech republic;Prague,23.1.2016,141,0.968,0.55
25454,9,7,Germany;Frankfurt,23.1.2016,139,0.968,0.55
25455,2,1,Czech republic;Prague,23.1.2016,138,0.968,0.55
25456,3,2,Denmark;Copenhagen,23.1.2016,134,0.968,0.55
25457,6,7,Germany;Frankfurt,23.1.2016,131,0.968,0.55
25458,6,6,Germany;Dresden,23.1.2016,126,0.968,0.55
25459,4,5,Germany;Berlin,23.1.2016,123,0.968,0.55
25460,2,5,Germany;Berlin,23.1.2016,118,0.968,0.55
25461,8,5,Germany;Berlin,23.1.2016,116,0.968,0.55
25462,9,7,Germany;Frankfurt,23.1.2016,108,0.968,0.55
25463,7,7,Germany;Frankfurt,23.1.2016,104,0.968,0.55
25464,1,7,Germany;Frankfurt,23.1.2016,103,0.968,0.55
25465,7,5,Germany;Berlin,23.1.2016,103,0.968,0.55
25466,8,7,Germany;Frankfurt,23.1.2016,102,0.968,0.55
25467,1,7,Germany;Frankfurt,23.1.2016,102,0.968,0.55
25468,3,2,Denmark;Copenhagen,23.1.2016,97,0.968,0.4
25469,2,6,Germany;Dresden,23.1.2016,96,0.968,0.4
25470,7,2,Denmark;Copenhagen,23.1.2016,94,0.968,0.4
25471,2,6,Germany;Dresden,23.1.2016,88,0.968,0.4
25472,4,4,Germany;Frankfurt,23.1.2016,83,0.968,0.4
25473,8,3,Czech republic;Ostrava,23.1.2016,75,0.968,0.15
25474,6,5,Germany;Berlin,23.1.2016,70,0.968,0.15
25475,2,5,Germany;Berlin,23.1.2016,69,0.968,0.15
25476,9,7,Germany;Frankfurt,23.1.2016,65,0.968,0.15
25477,7,3,Czech republic;Ostrava,23.1.2016,63,0.968,0.15
25478,7,5,Germany;Berlin,23.1.2016,62,0.968,0.15
25479,8,5,Germany;Berlin,23.1.2016,62,0.968,0.15
25480,9,4,Germany;Frankfurt,23.1.2016,61,0.968,0.15
25481,4,5,Germany;Berlin,23.1.2016,59,0.968,0.15
25482,1,7,Germany;Frankfurt,23.1.2016,55,0.968,0.15
25483,7,5,Germany;Berlin,23.1.2016,55,0.968,0.15
25484,5,5,Germany;Berlin,23.1.2016,54,0.968,0.15
25485,1,5,Germany;Berlin,23.1.2016,53,0.968,0.15
25486,8,1,Czech republic;Prague,23.1.2016,47,0.968,0.15
25487,2,3,Czech republic;Brno,23.1.2016,42,0.968,0.15
25488,4,3,Czech republic;Brno,23.1.2016,40,0.968,0.15
25489,5,7,Germany;Frankfurt,23.1.2016,30,0.968,0.15
25490,9,7,Germany;Frankfurt,23.1.2016,26,0.968,0.15
25491,2,5,Germany;Berlin,23.1.2016,23,0.968,0.01
25492,9,7,Germany;Frankfurt,23.1.2016,20,0.968,0.01
25493,8,7,Germany;Frankfurt,23.1.2016,15,0.968,0.01
25494,10,3,Czech republic;Ostrava,23.1.2016,15,0.968,0.01
25495,4,5,Germany;Berlin,23.1.2016,14,0.968,0.01
25496,8,2,Denmark;Copenhagen,23.1.2016,13,0.968,0.01
25497,9,4,Germany;Frankfurt,23.1.2016,5,0.968,0
25498,9,5,Germany;Berlin,23.1.2016,1,0.968,0
25499,3,5,Germany;Berlin,25.1.2016,150,0.974,0.55
25500,9,6,Germany;Dresden,25.1.2016,149,0.974,0.55
25501,8,4,Germany;Frankfurt,25.1.2016,145,0.974,0.55
25502,5,3,Czech republic;Brno,25.1.2016,141,0.974,0.55
25503,5,7,Germany;Frankfurt,25.1.2016,132,0.974,0.55
25504,3,7,Germany;Frankfurt,25.1.2016,125,0.974,0.55
25505,5,4,Germany;Frankfurt,25.1.2016,124,0.974,0.55
25506,4,5,Germany;Berlin,25.1.2016,116,0.974,0.55
25507,2,4,Germany;Frankfurt,25.1.2016,113,0.974,0.55
25508,1,7,Germany;Frankfurt,25.1.2016,112,0.974,0.55
25509,5,4,Germany;Frankfurt,25.1.2016,112,0.974,0.55
25510,6,1,Czech republic;Prague,25.1.2016,111,0.974,0.55
25511,7,6,Germany;Dresden,25.1.2016,109,0.974,0.55
25512,1,1,Czech republic;Prague,25.1.2016,99,0.974,0.4
25513,8,2,Denmark;Copenhagen,25.1.2016,89,0.974,0.4
25514,4,2,Denmark;Copenhagen,25.1.2016,88,0.974,0.4
25515,8,7,Germany;Frankfurt,25.1.2016,83,0.974,0.4
25516,6,7,Germany;Frankfurt,25.1.2016,80,0.974,0.4
25517,11,6,Germany;Dresden,25.1.2016,79,0.974,0.4
25518,9,5,Germany;Berlin,25.1.2016,77,0.974,0.4
25519,1,2,Denmark;Copenhagen,25.1.2016,66,0.974,0.15
25520,9,5,Germany;Berlin,25.1.2016,63,0.974,0.15
25521,4,7,Germany;Frankfurt,25.1.2016,63,0.974,0.15
25522,7,1,Czech republic;Prague,25.1.2016,60,0.974,0.15
25523,10,5,Germany;Berlin,25.1.2016,60,0.974,0.15
25524,2,5,Germany;Berlin,25.1.2016,57,0.974,0.15
25525,10,7,Germany;Frankfurt,25.1.2016,55,0.974,0.15
25526,6,5,Germany;Berlin,25.1.2016,53,0.974,0.15
25527,11,3,Czech republic;Ostrava,25.1.2016,52,0.974,0.15
25528,7,2,Denmark;Copenhagen,25.1.2016,49,0.974,0.15
25529,9,6,Germany;Dresden,25.1.2016,48,0.974,0.15
25530,3,4,Germany;Frankfurt,25.1.2016,47,0.974,0.15
25531,7,5,Germany;Berlin,25.1.2016,38,0.974,0.15
25532,5,1,Czech republic;Prague,25.1.2016,37,0.974,0.15
25533,11,5,Germany;Berlin,25.1.2016,36,0.974,0.15
25534,7,7,Germany;Frankfurt,25.1.2016,33,0.974,0.15
25535,1,5,Germany;Berlin,25.1.2016,31,0.974,0.15
25536,11,5,Germany;Berlin,25.1.2016,30,0.974,0.15
25537,2,5,Germany;Berlin,25.1.2016,29,0.974,0.15
25538,8,3,Czech republic;Ostrava,25.1.2016,26,0.974,0.15
25539,6,5,Germany;Berlin,25.1.2016,21,0.974,0.01
25540,2,6,Germany;Dresden,25.1.2016,20,0.974,0.01
25541,3,5,Germany;Berlin,25.1.2016,18,0.974,0.01
25542,5,6,Germany;Dresden,25.1.2016,17,0.974,0.01
25543,2,2,Denmark;Copenhagen,25.1.2016,12,0.974,0.01
25544,7,5,Germany;Berlin,25.1.2016,12,0.974,0.01
25545,8,5,Germany;Berlin,25.1.2016,7,0.974,0
25546,9,2,Denmark;Copenhagen,26.1.2016,145,0.966,0.55
25547,1,7,Germany;Frankfurt,26.1.2016,142,0.966,0.55
25548,4,5,Germany;Berlin,26.1.2016,140,0.966,0.55
25549,2,5,Germany;Berlin,26.1.2016,134,0.966,0.55
25550,2,6,Germany;Dresden,26.1.2016,133,0.966,0.55
25551,9,7,Germany;Frankfurt,26.1.2016,129,0.966,0.55
25552,11,2,Denmark;Copenhagen,26.1.2016,128,0.966,0.55
25553,10,7,Germany;Frankfurt,26.1.2016,123,0.966,0.55
25554,1,5,Germany;Berlin,26.1.2016,120,0.966,0.55
25555,1,5,Germany;Berlin,26.1.2016,112,0.966,0.55
25556,5,5,Germany;Berlin,26.1.2016,110,0.966,0.55
25557,6,6,Germany;Dresden,26.1.2016,107,0.966,0.55
25558,6,3,Czech republic;Brno,26.1.2016,106,0.966,0.55
25559,1,7,Germany;Frankfurt,26.1.2016,100,0.966,0.55
25560,5,5,Germany;Berlin,26.1.2016,99,0.966,0.4
25561,2,3,Czech republic;Brno,26.1.2016,96,0.966,0.4
25562,4,4,Germany;Frankfurt,26.1.2016,95,0.966,0.4
25563,2,5,Germany;Berlin,26.1.2016,93,0.966,0.4
