fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
12249,3,5,Germany;Berlin,2.1.2015,144,0.966,0.55
12656,3,7,Germany;Frankfurt,14.1.2015,74,0.971,0.15
12657,3,7,Germany;Frankfurt,14.1.2015,63,0.971,0.15
12658,6,6,Germany;Dresden,14.1.2015,63,0.971,0.15
12659,2,5,Germany;Berlin,14.1.2015,56,0.971,0.15
12660,4,6,Germany;Dresden,14.1.2015,47,0.971,0.15
12661,7,5,Germany;Berlin,14.1.2015,45,0.971,0.15
12662,5,1,Czech republic;Prague,14.1.2015,44,0.971,0.15
12663,6,2,Denmark;Copenhagen,14.1.2015,42,0.971,0.15
12664,4,5,Germany;Berlin,14.1.2015,37,0.971,0.15
12665,9,5,Germany;Berlin,14.1.2015,33,0.971,0.15
12666,3,3,Czech republic;Brno,14.1.2015,30,0.971,0.15
12667,1,5,Germany;Berlin,14.1.2015,27,0.971,0.15
12668,10,5,Germany;Berlin,14.1.2015,25,0.971,0.01
12669,4,7,Germany;Frankfurt,14.1.2015,22,0.971,0.01
12670,2,2,Denmark;Copenhagen,14.1.2015,21,0.971,0.01
12671,4,5,Germany;Berlin,14.1.2015,20,0.971,0.01
12672,10,1,Czech republic;Prague,14.1.2015,20,0.971,0.01
12673,4,5,Germany;Berlin,14.1.2015,19,0.971,0.01
12674,4,1,Czech republic;Prague,14.1.2015,16,0.971,0.01
12675,11,1,Czech republic;Prague,14.1.2015,14,0.971,0.01
12676,8,5,Germany;Berlin,14.1.2015,10,0.971,0
12677,5,7,Germany;Frankfurt,14.1.2015,8,0.971,0
12678,10,5,Germany;Berlin,14.1.2015,4,0.971,0
12679,6,5,Germany;Berlin,14.1.2015,4,0.971,0
12680,2,7,Germany;Frankfurt,15.1.2015,148,0.961,0.55
12681,5,2,Denmark;Copenhagen,15.1.2015,144,0.961,0.55
12682,11,5,Germany;Berlin,15.1.2015,144,0.961,0.55
12683,9,5,Germany;Berlin,15.1.2015,144,0.961,0.55
12684,7,5,Germany;Berlin,15.1.2015,141,0.961,0.55
12685,9,5,Germany;Berlin,15.1.2015,136,0.961,0.55
12686,9,7,Germany;Frankfurt,15.1.2015,134,0.961,0.55
12687,7,1,Czech republic;Prague,15.1.2015,129,0.961,0.55
12688,8,7,Germany;Frankfurt,15.1.2015,128,0.961,0.55
12689,2,5,Germany;Berlin,15.1.2015,125,0.961,0.55
12690,7,7,Germany;Frankfurt,15.1.2015,124,0.961,0.55
12691,10,7,Germany;Frankfurt,15.1.2015,123,0.961,0.55
12692,3,7,Germany;Frankfurt,15.1.2015,122,0.961,0.55
12693,2,7,Germany;Frankfurt,15.1.2015,121,0.961,0.55
12694,5,3,Czech republic;Brno,15.1.2015,117,0.961,0.55
12695,6,3,Czech republic;Brno,15.1.2015,112,0.961,0.55
12696,3,5,Germany;Berlin,15.1.2015,112,0.961,0.55
12697,4,6,Germany;Dresden,15.1.2015,109,0.961,0.55
12698,7,7,Germany;Frankfurt,15.1.2015,108,0.961,0.55
12699,11,2,Denmark;Copenhagen,15.1.2015,105,0.961,0.55
12700,10,7,Germany;Frankfurt,15.1.2015,104,0.961,0.55
12701,8,5,Germany;Berlin,15.1.2015,96,0.961,0.4
12702,7,7,Germany;Frankfurt,15.1.2015,93,0.961,0.4
12703,4,5,Germany;Berlin,15.1.2015,91,0.961,0.4
12704,10,5,Germany;Berlin,15.1.2015,76,0.961,0.4
12705,4,2,Denmark;Copenhagen,15.1.2015,75,0.961,0.15
12706,10,7,Germany;Frankfurt,15.1.2015,75,0.961,0.15
12707,6,4,Germany;Frankfurt,15.1.2015,70,0.961,0.15
12708,9,3,Czech republic;Ostrava,15.1.2015,67,0.961,0.15
12709,9,5,Germany;Berlin,15.1.2015,66,0.961,0.15
12710,9,5,Germany;Berlin,15.1.2015,65,0.961,0.15
12711,4,4,Germany;Frankfurt,15.1.2015,62,0.961,0.15
12712,9,7,Germany;Frankfurt,15.1.2015,54,0.961,0.15
12713,7,5,Germany;Berlin,15.1.2015,47,0.961,0.15
12714,9,7,Germany;Frankfurt,15.1.2015,45,0.961,0.15
12715,5,5,Germany;Berlin,15.1.2015,37,0.961,0.15
12716,5,5,Germany;Berlin,15.1.2015,36,0.961,0.15
12717,1,5,Germany;Berlin,15.1.2015,34,0.961,0.15
12718,9,5,Germany;Berlin,15.1.2015,30,0.961,0.15
12719,3,6,Germany;Dresden,15.1.2015,29,0.961,0.15
12720,2,4,Germany;Frankfurt,15.1.2015,26,0.961,0.15
12721,9,7,Germany;Frankfurt,15.1.2015,21,0.961,0.01
12722,3,2,Denmark;Copenhagen,15.1.2015,19,0.961,0.01
12723,4,7,Germany;Frankfurt,15.1.2015,19,0.961,0.01
12724,9,6,Germany;Dresden,15.1.2015,16,0.961,0.01
12725,2,3,Czech republic;Brno,15.1.2015,13,0.961,0.01
12726,10,2,Denmark;Copenhagen,15.1.2015,11,0.961,0.01
12727,1,1,Czech republic;Prague,15.1.2015,5,0.961,0
12728,10,5,Germany;Berlin,15.1.2015,4,0.961,0
12729,1,1,Czech republic;Prague,15.1.2015,3,0.961,0
12730,4,7,Germany;Frankfurt,16.1.2015,148,0.966,0.55
12731,6,7,Germany;Frankfurt,16.1.2015,145,0.966,0.55
12732,3,7,Germany;Frankfurt,16.1.2015,143,0.966,0.55
12733,3,7,Germany;Frankfurt,16.1.2015,141,0.966,0.55
12734,6,1,Czech republic;Prague,16.1.2015,138,0.966,0.55
12735,3,5,Germany;Berlin,16.1.2015,135,0.966,0.55
12736,6,7,Germany;Frankfurt,16.1.2015,131,0.966,0.55
12737,9,7,Germany;Frankfurt,16.1.2015,131,0.966,0.55
12738,5,7,Germany;Frankfurt,16.1.2015,130,0.966,0.55
12739,4,1,Czech republic;Prague,16.1.2015,129,0.966,0.55
12740,10,2,Denmark;Copenhagen,16.1.2015,128,0.966,0.55
12741,11,1,Czech republic;Prague,16.1.2015,128,0.966,0.55
12742,1,4,Germany;Frankfurt,16.1.2015,124,0.966,0.55
12743,6,1,Czech republic;Prague,16.1.2015,119,0.966,0.55
12744,4,5,Germany;Berlin,16.1.2015,111,0.966,0.55
12745,9,5,Germany;Berlin,16.1.2015,109,0.966,0.55
12746,9,7,Germany;Frankfurt,16.1.2015,105,0.966,0.55
12747,11,3,Czech republic;Ostrava,16.1.2015,104,0.966,0.55
12748,11,7,Germany;Frankfurt,16.1.2015,103,0.966,0.55
12749,11,4,Germany;Frankfurt,16.1.2015,101,0.966,0.55
12750,2,5,Germany;Berlin,16.1.2015,98,0.966,0.4
12751,2,6,Germany;Dresden,16.1.2015,94,0.966,0.4
12752,5,7,Germany;Frankfurt,16.1.2015,94,0.966,0.4
12753,1,5,Germany;Berlin,16.1.2015,91,0.966,0.4
12754,4,5,Germany;Berlin,16.1.2015,91,0.966,0.4
12755,9,5,Germany;Berlin,16.1.2015,90,0.966,0.4
12756,8,6,Germany;Dresden,16.1.2015,87,0.966,0.4
12757,4,5,Germany;Berlin,16.1.2015,85,0.966,0.4
12758,3,5,Germany;Berlin,16.1.2015,79,0.966,0.4
12759,7,7,Germany;Frankfurt,16.1.2015,77,0.966,0.4
12760,5,5,Germany;Berlin,16.1.2015,73,0.966,0.15
12761,9,5,Germany;Berlin,16.1.2015,70,0.966,0.15
12762,10,6,Germany;Dresden,16.1.2015,69,0.966,0.15
12763,8,4,Germany;Frankfurt,16.1.2015,58,0.966,0.15
12764,4,5,Germany;Berlin,16.1.2015,56,0.966,0.15
12765,9,7,Germany;Frankfurt,16.1.2015,56,0.966,0.15
12766,11,5,Germany;Berlin,16.1.2015,54,0.966,0.15
12767,7,4,Germany;Frankfurt,16.1.2015,47,0.966,0.15
12768,1,3,Czech republic;Brno,16.1.2015,46,0.966,0.15
12769,10,1,Czech republic;Prague,16.1.2015,45,0.966,0.15
12770,7,5,Germany;Berlin,16.1.2015,43,0.966,0.15
12771,9,3,Czech republic;Ostrava,16.1.2015,39,0.966,0.15
12772,11,5,Germany;Berlin,16.1.2015,33,0.966,0.15
12773,3,3,Czech republic;Brno,16.1.2015,30,0.966,0.15
12774,2,2,Denmark;Copenhagen,16.1.2015,29,0.966,0.15
12775,9,7,Germany;Frankfurt,16.1.2015,28,0.966,0.15
12776,3,5,Germany;Berlin,16.1.2015,20,0.966,0.01
12777,1,5,Germany;Berlin,16.1.2015,18,0.966,0.01
12778,7,3,Czech republic;Ostrava,16.1.2015,16,0.966,0.01
12779,10,6,Germany;Dresden,16.1.2015,15,0.966,0.01
12780,10,4,Germany;Frankfurt,16.1.2015,11,0.966,0.01
12781,8,7,Germany;Frankfurt,16.1.2015,3,0.966,0
12782,1,1,Czech republic;Prague,16.1.2015,1,0.966,0
12783,6,6,Germany;Dresden,19.1.2015,150,0.962,0.55
12784,6,5,Germany;Berlin,19.1.2015,147,0.962,0.55
12785,4,5,Germany;Berlin,19.1.2015,145,0.962,0.55
12786,4,6,Germany;Dresden,19.1.2015,142,0.962,0.55
12787,6,5,Germany;Berlin,19.1.2015,138,0.962,0.55
12788,11,7,Germany;Frankfurt,19.1.2015,135,0.962,0.55
12789,11,5,Germany;Berlin,19.1.2015,127,0.962,0.55
12790,9,4,Germany;Frankfurt,19.1.2015,121,0.962,0.55
12791,4,6,Germany;Dresden,19.1.2015,121,0.962,0.55
12792,2,7,Germany;Frankfurt,19.1.2015,118,0.962,0.55
12793,10,7,Germany;Frankfurt,19.1.2015,117,0.962,0.55
12794,6,7,Germany;Frankfurt,19.1.2015,116,0.962,0.55
12795,7,5,Germany;Berlin,19.1.2015,114,0.962,0.55
12796,11,5,Germany;Berlin,19.1.2015,106,0.962,0.55
12797,6,7,Germany;Frankfurt,19.1.2015,104,0.962,0.55
12798,1,6,Germany;Dresden,19.1.2015,100,0.962,0.55
12799,10,7,Germany;Frankfurt,19.1.2015,99,0.962,0.4
12800,9,3,Czech republic;Ostrava,19.1.2015,97,0.962,0.4
12801,1,5,Germany;Berlin,19.1.2015,96,0.962,0.4
12802,5,3,Czech republic;Brno,19.1.2015,95,0.962,0.4
12803,6,5,Germany;Berlin,19.1.2015,93,0.962,0.4
12804,2,6,Germany;Dresden,19.1.2015,91,0.962,0.4
12805,11,3,Czech republic;Ostrava,19.1.2015,91,0.962,0.4
12806,8,2,Denmark;Copenhagen,19.1.2015,88,0.962,0.4
12807,11,2,Denmark;Copenhagen,19.1.2015,88,0.962,0.4
12808,3,5,Germany;Berlin,19.1.2015,81,0.962,0.4
12809,6,5,Germany;Berlin,19.1.2015,78,0.962,0.4
12810,7,3,Czech republic;Ostrava,19.1.2015,77,0.962,0.4
12811,2,1,Czech republic;Prague,19.1.2015,77,0.962,0.4
12812,11,3,Czech republic;Ostrava,19.1.2015,65,0.962,0.15
12813,6,5,Germany;Berlin,19.1.2015,64,0.962,0.15
12814,2,6,Germany;Dresden,19.1.2015,50,0.962,0.15
12815,6,7,Germany;Frankfurt,19.1.2015,36,0.962,0.15
12816,9,5,Germany;Berlin,19.1.2015,26,0.962,0.15
12817,11,5,Germany;Berlin,19.1.2015,23,0.962,0.01
12818,10,7,Germany;Frankfurt,19.1.2015,21,0.962,0.01
12819,9,7,Germany;Frankfurt,19.1.2015,20,0.962,0.01
12820,8,7,Germany;Frankfurt,19.1.2015,15,0.962,0.01
12821,6,7,Germany;Frankfurt,19.1.2015,9,0.962,0
12822,6,4,Germany;Frankfurt,19.1.2015,4,0.962,0
12823,4,5,Germany;Berlin,19.1.2015,4,0.962,0
12824,7,7,Germany;Frankfurt,20.1.2015,146,0.966,0.55
12825,5,5,Germany;Berlin,20.1.2015,144,0.966,0.55
12826,11,2,Denmark;Copenhagen,20.1.2015,144,0.966,0.55
12827,5,5,Germany;Berlin,20.1.2015,143,0.966,0.55
12828,3,2,Denmark;Copenhagen,20.1.2015,143,0.966,0.55
12829,3,7,Germany;Frankfurt,20.1.2015,136,0.966,0.55
12830,2,7,Germany;Frankfurt,20.1.2015,135,0.966,0.55
12831,10,7,Germany;Frankfurt,20.1.2015,127,0.966,0.55
12832,8,7,Germany;Frankfurt,20.1.2015,126,0.966,0.55
12833,6,1,Czech republic;Prague,20.1.2015,125,0.966,0.55
12834,2,1,Czech republic;Prague,20.1.2015,123,0.966,0.55
12835,8,3,Czech republic;Ostrava,20.1.2015,121,0.966,0.55
12836,7,2,Denmark;Copenhagen,20.1.2015,120,0.966,0.55
12837,9,7,Germany;Frankfurt,20.1.2015,110,0.966,0.55
12838,7,5,Germany;Berlin,20.1.2015,109,0.966,0.55
12839,9,6,Germany;Dresden,20.1.2015,108,0.966,0.55
12840,6,6,Germany;Dresden,20.1.2015,107,0.966,0.55
12841,2,6,Germany;Dresden,20.1.2015,104,0.966,0.55
12842,9,5,Germany;Berlin,20.1.2015,85,0.966,0.4
12843,11,4,Germany;Frankfurt,20.1.2015,79,0.966,0.4
12844,11,6,Germany;Dresden,20.1.2015,77,0.966,0.4
12845,1,5,Germany;Berlin,20.1.2015,73,0.966,0.15
12846,2,5,Germany;Berlin,20.1.2015,69,0.966,0.15
12847,11,7,Germany;Frankfurt,20.1.2015,67,0.966,0.15
12848,11,4,Germany;Frankfurt,20.1.2015,65,0.966,0.15
12849,7,5,Germany;Berlin,20.1.2015,65,0.966,0.15
12850,6,7,Germany;Frankfurt,20.1.2015,64,0.966,0.15
12851,2,1,Czech republic;Prague,20.1.2015,59,0.966,0.15
12852,6,6,Germany;Dresden,20.1.2015,54,0.966,0.15
12853,7,5,Germany;Berlin,20.1.2015,54,0.966,0.15
12854,9,5,Germany;Berlin,20.1.2015,52,0.966,0.15
12855,6,5,Germany;Berlin,20.1.2015,49,0.966,0.15
12856,5,5,Germany;Berlin,20.1.2015,46,0.966,0.15
12857,7,7,Germany;Frankfurt,20.1.2015,38,0.966,0.15
12858,8,5,Germany;Berlin,20.1.2015,38,0.966,0.15
12859,11,7,Germany;Frankfurt,20.1.2015,28,0.966,0.15
12860,9,6,Germany;Dresden,20.1.2015,26,0.966,0.15
12861,2,5,Germany;Berlin,20.1.2015,26,0.966,0.15
12862,8,5,Germany;Berlin,20.1.2015,24,0.966,0.01
12863,4,1,Czech republic;Prague,20.1.2015,20,0.966,0.01
12864,6,7,Germany;Frankfurt,20.1.2015,18,0.966,0.01
12865,10,7,Germany;Frankfurt,20.1.2015,18,0.966,0.01
12866,2,7,Germany;Frankfurt,20.1.2015,16,0.966,0.01
12867,6,3,Czech republic;Brno,21.1.2015,147,0.964,0.55
12868,7,7,Germany;Frankfurt,21.1.2015,141,0.964,0.55
12869,11,7,Germany;Frankfurt,21.1.2015,140,0.964,0.55
12870,6,5,Germany;Berlin,21.1.2015,139,0.964,0.55
12871,6,4,Germany;Frankfurt,21.1.2015,137,0.964,0.55
12872,3,5,Germany;Berlin,21.1.2015,137,0.964,0.55
12873,2,2,Denmark;Copenhagen,21.1.2015,135,0.964,0.55
12874,6,3,Czech republic;Brno,21.1.2015,133,0.964,0.55
12875,11,2,Denmark;Copenhagen,21.1.2015,132,0.964,0.55
12876,3,7,Germany;Frankfurt,21.1.2015,132,0.964,0.55
12877,8,3,Czech republic;Ostrava,21.1.2015,126,0.964,0.55
12878,5,5,Germany;Berlin,21.1.2015,124,0.964,0.55
12879,6,7,Germany;Frankfurt,21.1.2015,123,0.964,0.55
12880,6,2,Denmark;Copenhagen,21.1.2015,122,0.964,0.55
12881,2,3,Czech republic;Brno,21.1.2015,113,0.964,0.55
12882,1,5,Germany;Berlin,21.1.2015,111,0.964,0.55
12883,2,5,Germany;Berlin,21.1.2015,107,0.964,0.55
12884,3,5,Germany;Berlin,21.1.2015,105,0.964,0.55
12885,2,7,Germany;Frankfurt,21.1.2015,94,0.964,0.4
12886,2,7,Germany;Frankfurt,21.1.2015,80,0.964,0.4
12887,11,1,Czech republic;Prague,21.1.2015,70,0.964,0.15
12888,2,7,Germany;Frankfurt,21.1.2015,68,0.964,0.15
12889,3,1,Czech republic;Prague,21.1.2015,65,0.964,0.15
12890,2,7,Germany;Frankfurt,21.1.2015,65,0.964,0.15
12891,6,5,Germany;Berlin,21.1.2015,61,0.964,0.15
12892,5,7,Germany;Frankfurt,21.1.2015,60,0.964,0.15
12893,7,2,Denmark;Copenhagen,21.1.2015,59,0.964,0.15
12894,10,4,Germany;Frankfurt,21.1.2015,58,0.964,0.15
12895,2,3,Czech republic;Brno,21.1.2015,41,0.964,0.15
12896,4,1,Czech republic;Prague,21.1.2015,41,0.964,0.15
12897,9,2,Denmark;Copenhagen,21.1.2015,37,0.964,0.15
12898,10,2,Denmark;Copenhagen,21.1.2015,34,0.964,0.15
12899,1,5,Germany;Berlin,21.1.2015,33,0.964,0.15
12900,1,5,Germany;Berlin,21.1.2015,31,0.964,0.15
12901,2,7,Germany;Frankfurt,21.1.2015,30,0.964,0.15
12902,4,5,Germany;Berlin,21.1.2015,29,0.964,0.15
12903,3,3,Czech republic;Brno,21.1.2015,27,0.964,0.15
12904,11,7,Germany;Frankfurt,21.1.2015,24,0.964,0.01
12905,3,5,Germany;Berlin,21.1.2015,22,0.964,0.01
12906,8,1,Czech republic;Prague,21.1.2015,22,0.964,0.01
12907,7,4,Germany;Frankfurt,21.1.2015,20,0.964,0.01
12908,3,7,Germany;Frankfurt,21.1.2015,19,0.964,0.01
12909,6,4,Germany;Frankfurt,21.1.2015,17,0.964,0.01
12910,7,3,Czech republic;Ostrava,21.1.2015,13,0.964,0.01
12911,4,5,Germany;Berlin,21.1.2015,10,0.964,0
12912,6,1,Czech republic;Prague,21.1.2015,9,0.964,0
12913,10,7,Germany;Frankfurt,21.1.2015,2,0.964,0
12914,2,6,Germany;Dresden,21.1.2015,1,0.964,0
12915,1,4,Germany;Frankfurt,21.1.2015,1,0.964,0
12916,6,7,Germany;Frankfurt,22.1.2015,150,0.961,0.55
12917,6,3,Czech republic;Brno,22.1.2015,143,0.961,0.55
12918,3,5,Germany;Berlin,22.1.2015,138,0.961,0.55
12919,10,2,Denmark;Copenhagen,22.1.2015,137,0.961,0.55
12920,1,4,Germany;Frankfurt,22.1.2015,130,0.961,0.55
12921,2,7,Germany;Frankfurt,22.1.2015,128,0.961,0.55
12922,8,3,Czech republic;Ostrava,22.1.2015,126,0.961,0.55
12923,7,2,Denmark;Copenhagen,22.1.2015,124,0.961,0.55
12924,5,4,Germany;Frankfurt,22.1.2015,123,0.961,0.55
12925,3,5,Germany;Berlin,22.1.2015,114,0.961,0.55
12926,3,6,Germany;Dresden,22.1.2015,108,0.961,0.55
12927,4,5,Germany;Berlin,22.1.2015,107,0.961,0.55
12928,8,5,Germany;Berlin,22.1.2015,106,0.961,0.55
12929,8,3,Czech republic;Ostrava,22.1.2015,105,0.961,0.55
12930,2,5,Germany;Berlin,22.1.2015,104,0.961,0.55
12931,10,5,Germany;Berlin,22.1.2015,100,0.961,0.55
12932,9,4,Germany;Frankfurt,22.1.2015,100,0.961,0.55
12933,2,5,Germany;Berlin,22.1.2015,97,0.961,0.4
12934,9,7,Germany;Frankfurt,22.1.2015,97,0.961,0.4
12935,7,7,Germany;Frankfurt,22.1.2015,97,0.961,0.4
12936,3,5,Germany;Berlin,22.1.2015,95,0.961,0.4
12937,1,6,Germany;Dresden,22.1.2015,94,0.961,0.4
12938,5,3,Czech republic;Brno,22.1.2015,92,0.961,0.4
12939,9,5,Germany;Berlin,22.1.2015,87,0.961,0.4
12940,8,5,Germany;Berlin,22.1.2015,86,0.961,0.4
12941,7,5,Germany;Berlin,22.1.2015,86,0.961,0.4
12942,2,4,Germany;Frankfurt,22.1.2015,83,0.961,0.4
12943,1,1,Czech republic;Prague,22.1.2015,82,0.961,0.4
12944,8,7,Germany;Frankfurt,22.1.2015,78,0.961,0.4
12945,9,4,Germany;Frankfurt,22.1.2015,75,0.961,0.15
12946,1,5,Germany;Berlin,22.1.2015,74,0.961,0.15
12947,5,5,Germany;Berlin,22.1.2015,72,0.961,0.15
12948,11,6,Germany;Dresden,22.1.2015,69,0.961,0.15
12949,5,5,Germany;Berlin,22.1.2015,69,0.961,0.15
12950,6,7,Germany;Frankfurt,22.1.2015,68,0.961,0.15
12951,11,4,Germany;Frankfurt,22.1.2015,63,0.961,0.15
12952,9,2,Denmark;Copenhagen,22.1.2015,63,0.961,0.15
12953,2,7,Germany;Frankfurt,22.1.2015,61,0.961,0.15
12954,4,2,Denmark;Copenhagen,22.1.2015,60,0.961,0.15
12955,8,1,Czech republic;Prague,22.1.2015,58,0.961,0.15
12956,1,6,Germany;Dresden,22.1.2015,58,0.961,0.15
12957,3,7,Germany;Frankfurt,22.1.2015,50,0.961,0.15
12958,1,7,Germany;Frankfurt,22.1.2015,42,0.961,0.15
12959,10,7,Germany;Frankfurt,22.1.2015,42,0.961,0.15
12960,11,5,Germany;Berlin,22.1.2015,34,0.961,0.15
12961,9,3,Czech republic;Ostrava,22.1.2015,31,0.961,0.15
12962,11,3,Czech republic;Ostrava,22.1.2015,31,0.961,0.15
12963,5,6,Germany;Dresden,22.1.2015,24,0.961,0.01
12964,10,7,Germany;Frankfurt,22.1.2015,19,0.961,0.01
12965,7,4,Germany;Frankfurt,22.1.2015,18,0.961,0.01
12966,9,4,Germany;Frankfurt,22.1.2015,17,0.961,0.01
12967,4,2,Denmark;Copenhagen,22.1.2015,16,0.961,0.01
12968,6,6,Germany;Dresden,22.1.2015,13,0.961,0.01
12969,11,7,Germany;Frankfurt,22.1.2015,12,0.961,0.01
12970,10,5,Germany;Berlin,22.1.2015,11,0.961,0.01
12971,7,7,Germany;Frankfurt,22.1.2015,8,0.961,0
12972,1,4,Germany;Frankfurt,22.1.2015,4,0.961,0
12973,6,4,Germany;Frankfurt,22.1.2015,4,0.961,0
12974,4,4,Germany;Frankfurt,22.1.2015,3,0.961,0
12975,8,3,Czech republic;Ostrava,22.1.2015,2,0.961,0
12976,2,7,Germany;Frankfurt,22.1.2015,1,0.961,0
12977,1,5,Germany;Berlin,22.1.2015,1,0.961,0
12978,11,7,Germany;Frankfurt,23.1.2015,150,0.95,0.55
12979,3,7,Germany;Frankfurt,23.1.2015,146,0.95,0.55
12980,11,4,Germany;Frankfurt,23.1.2015,145,0.95,0.55
12981,2,1,Czech republic;Prague,23.1.2015,142,0.95,0.55
12982,3,5,Germany;Berlin,23.1.2015,137,0.95,0.55
12983,1,2,Denmark;Copenhagen,23.1.2015,134,0.95,0.55
12984,2,1,Czech republic;Prague,23.1.2015,132,0.95,0.55
12985,6,7,Germany;Frankfurt,23.1.2015,132,0.95,0.55
12986,9,5,Germany;Berlin,23.1.2015,132,0.95,0.55
12987,3,5,Germany;Berlin,23.1.2015,124,0.95,0.55
12988,1,6,Germany;Dresden,23.1.2015,121,0.95,0.55
12989,7,5,Germany;Berlin,23.1.2015,121,0.95,0.55
12990,9,5,Germany;Berlin,23.1.2015,116,0.95,0.55
12991,3,5,Germany;Berlin,23.1.2015,116,0.95,0.55
12992,3,7,Germany;Frankfurt,23.1.2015,107,0.95,0.55
12993,10,5,Germany;Berlin,23.1.2015,107,0.95,0.55
12994,4,7,Germany;Frankfurt,23.1.2015,105,0.95,0.55
12995,6,7,Germany;Frankfurt,23.1.2015,95,0.95,0.4
12996,10,5,Germany;Berlin,23.1.2015,90,0.95,0.4
12997,1,4,Germany;Frankfurt,23.1.2015,89,0.95,0.4
12998,5,7,Germany;Frankfurt,23.1.2015,84,0.95,0.4
12999,1,7,Germany;Frankfurt,23.1.2015,79,0.95,0.4
13000,4,1,Czech republic;Prague,23.1.2015,76,0.95,0.4
13001,3,6,Germany;Dresden,23.1.2015,71,0.95,0.15
13002,6,7,Germany;Frankfurt,23.1.2015,66,0.95,0.15
13003,7,7,Germany;Frankfurt,23.1.2015,65,0.95,0.15
13004,7,2,Denmark;Copenhagen,23.1.2015,59,0.95,0.15
13005,1,4,Germany;Frankfurt,23.1.2015,54,0.95,0.15
13006,8,5,Germany;Berlin,23.1.2015,50,0.95,0.15
13007,10,5,Germany;Berlin,23.1.2015,46,0.95,0.15
13008,2,5,Germany;Berlin,23.1.2015,45,0.95,0.15
13009,3,7,Germany;Frankfurt,23.1.2015,41,0.95,0.15
13010,10,6,Germany;Dresden,23.1.2015,32,0.95,0.15
13011,7,7,Germany;Frankfurt,23.1.2015,30,0.95,0.15
13012,6,7,Germany;Frankfurt,23.1.2015,28,0.95,0.15
13013,10,5,Germany;Berlin,23.1.2015,25,0.95,0.01
13014,4,3,Czech republic;Brno,23.1.2015,17,0.95,0.01
13015,10,6,Germany;Dresden,23.1.2015,15,0.95,0.01
13016,6,2,Denmark;Copenhagen,23.1.2015,1,0.95,0
13017,8,5,Germany;Berlin,24.1.2015,150,0.968,0.55
13018,10,5,Germany;Berlin,24.1.2015,149,0.968,0.55
13019,6,1,Czech republic;Prague,24.1.2015,145,0.968,0.55
13020,8,2,Denmark;Copenhagen,24.1.2015,140,0.968,0.55
13021,2,3,Czech republic;Brno,24.1.2015,139,0.968,0.55
13022,4,7,Germany;Frankfurt,24.1.2015,128,0.968,0.55
13023,7,2,Denmark;Copenhagen,24.1.2015,128,0.968,0.55
13024,4,3,Czech republic;Brno,24.1.2015,127,0.968,0.55
13025,7,5,Germany;Berlin,24.1.2015,124,0.968,0.55
13026,5,5,Germany;Berlin,24.1.2015,122,0.968,0.55
13027,6,5,Germany;Berlin,24.1.2015,122,0.968,0.55
13028,9,2,Denmark;Copenhagen,24.1.2015,119,0.968,0.55
13029,2,5,Germany;Berlin,24.1.2015,112,0.968,0.55
13030,5,5,Germany;Berlin,24.1.2015,111,0.968,0.55
13031,3,5,Germany;Berlin,24.1.2015,110,0.968,0.55
13032,8,5,Germany;Berlin,24.1.2015,110,0.968,0.55
13033,11,5,Germany;Berlin,24.1.2015,106,0.968,0.55
13034,10,7,Germany;Frankfurt,24.1.2015,105,0.968,0.55
13035,9,7,Germany;Frankfurt,24.1.2015,103,0.968,0.55
13036,2,3,Czech republic;Brno,24.1.2015,103,0.968,0.55
13037,3,7,Germany;Frankfurt,24.1.2015,92,0.968,0.4
13038,5,2,Denmark;Copenhagen,24.1.2015,67,0.968,0.15
13039,7,7,Germany;Frankfurt,24.1.2015,67,0.968,0.15
13040,5,5,Germany;Berlin,24.1.2015,66,0.968,0.15
13041,3,7,Germany;Frankfurt,24.1.2015,65,0.968,0.15
13042,10,1,Czech republic;Prague,24.1.2015,65,0.968,0.15
13043,10,7,Germany;Frankfurt,24.1.2015,64,0.968,0.15
13044,9,2,Denmark;Copenhagen,24.1.2015,63,0.968,0.15
13045,6,1,Czech republic;Prague,24.1.2015,57,0.968,0.15
13046,4,4,Germany;Frankfurt,24.1.2015,51,0.968,0.15
13047,11,7,Germany;Frankfurt,24.1.2015,48,0.968,0.15
13048,11,2,Denmark;Copenhagen,24.1.2015,45,0.968,0.15
13049,8,6,Germany;Dresden,24.1.2015,39,0.968,0.15
13050,11,7,Germany;Frankfurt,24.1.2015,39,0.968,0.15
13051,2,7,Germany;Frankfurt,24.1.2015,31,0.968,0.15
13052,4,3,Czech republic;Brno,24.1.2015,25,0.968,0.01
13053,7,7,Germany;Frankfurt,24.1.2015,24,0.968,0.01
13054,10,5,Germany;Berlin,24.1.2015,22,0.968,0.01
13055,11,2,Denmark;Copenhagen,24.1.2015,20,0.968,0.01
13056,3,5,Germany;Berlin,24.1.2015,20,0.968,0.01
13057,4,7,Germany;Frankfurt,24.1.2015,18,0.968,0.01
13058,6,5,Germany;Berlin,24.1.2015,16,0.968,0.01
13059,8,6,Germany;Dresden,24.1.2015,15,0.968,0.01
13060,4,3,Czech republic;Brno,24.1.2015,14,0.968,0.01
13061,6,7,Germany;Frankfurt,24.1.2015,13,0.968,0.01
13062,10,7,Germany;Frankfurt,24.1.2015,12,0.968,0.01
13063,10,7,Germany;Frankfurt,24.1.2015,8,0.968,0
